t1_pts|t2_pts|t1_result|t2_result|box_type|mp|t1_fgm|t1_fga|t1_fg_pct|t1_2pm|t1_2pa|t1_2p_pct|t1_3pm|t1_3pa|t1_3p_pct|t1_ftm|t1_fta|t1_ft_pct|t1_oreb|t1_dreb|t1_reb|t1_ast|t1_tov|t1_stl|t1_blk|t1_pf|t2_fgm|t2_fga|t2_fg_pct|t2_2pm|t2_2pa|t2_2p_pct|t2_3pm|t2_3pa|t2_3p_pct|t2_ftm|t2_fta|t2_ft_pct|t2_oreb|t2_dreb|t2_reb|t2_ast|t2_tov|t2_stl|t2_blk|t2_pf|pd_box|pt_box|t1_poss_cnt|t1_poss_sec|t1_poss_sdp|t1_fga_poss_prop|t1_2pa_poss_prop|t1_3pa_poss_prop|t1_fta_poss_prop|t1_fta_fga_rto|t1_efg_pct|t1_ts_pct|t1_oreb_reb_pct|t1_dreb_reb_pct|t1_tov_poss_pct|t1_pf_poss_pct|t2_poss_cnt|t2_poss_sec|t2_poss_sdp|t2_fga_poss_prop|t2_2pa_poss_prop|t2_3pa_poss_prop|t2_fta_poss_prop|t2_fta_fga_rto|t2_efg_pct|t2_ts_pct|t2_oreb_reb_pct|t2_dreb_reb_pct|t2_tov_poss_pct|t2_pf_poss_pct|pd_poss|pt_poss|uuid|league|date|team1|team2|season|g_type|t1_loc|t2_loc|t1_sea_g_played|t1_sea_g_played_h|t1_sea_g_played_a|t2_sea_g_played|t2_sea_g_played_h|t2_sea_g_played_a|t1_b2b|t2_b2b
119|131|-1|1|FT|48|49|95|0.5157894736842106|39|68|0.5735294117647058|10|27|0.3703703703703704|11|18|0.6111111111111112|5|37|42|27|11|6|8|20|48|95|0.5052631578947369|38|70|0.5428571428571428|10|25|0.4|25|29|0.8620689655172413|8|40|48|28|10|8|8|18|12|250|113.0|1407.0|12.451327433628318|0.8407079646017699|0.6017699115044248|0.2389380530973451|0.1592920353982301|0.18947368421052632|0.5684210526315789|0.6012530315278901|0.1111111111111111|0.8222222222222222|0.0973451327433628|0.1769911504424778|114.0|1473.0|12.921052631578949|0.8333333333333334|0.6140350877192983|0.219298245614035|0.2543859649122807|0.30526315789473685|0.5578947368421052|0.6460840402446242|0.17777777777777778|0.8888888888888888|0.087719298245614|0.1578947368421052|0.105726872246696|1.1013215859030836|9030|NBA|2020-12-23|MEM|SAS|202021|2|Home|Away|1|1|0|1|0|1|-1|-1
124|107|1|-1|FT|48|47|92|0.5108695652173914|32|63|0.5079365079365079|15|29|0.5172413793103449|15|18|0.8333333333333334|14|37|51|20|12|4|5|19|40|94|0.425531914893617|22|53|0.4150943396226415|18|41|0.4390243902439024|9|9|1.0|11|26|37|19|9|6|4|17|-17|231|104.0|1412.0|13.576923076923075|0.8846153846153846|0.6057692307692307|0.27884615384615385|0.17307692307692307|0.1956521739130435|0.592391304347826|0.646102542726136|0.35|0.7708333333333334|0.1153846153846154|0.18269230769230768|104.0|1468.0|14.115384615384615|0.903846153846154|0.5096153846153846|0.3942307692307692|0.08653846153846154|0.09574468085106384|0.5212765957446809|0.5574077932902688|0.22916666666666666|0.65|0.08653846153846154|0.16346153846153846|-0.16346153846153846|1.1105769230769231|8611|NBA|2020-02-01|POR|UTA|201920|2|Home|Away|50|24|26|49|22|27|1|0
122|108|1|-1|FT|48|42|88|0.4772727272727273|31|59|0.5254237288135594|11|29|0.3793103448275862|27|29|0.9310344827586208|14|38|52|35|18|6|1|28|37|93|0.3978494623655914|29|57|0.5087719298245614|8|36|0.2222222222222222|26|30|0.8666666666666667|15|29|44|18|12|12|6|26|-14|230|106.0|1512.0|14.264150943396224|0.8301886792452831|0.5566037735849056|0.2735849056603773|0.2735849056603773|0.3295454545454545|0.5397727272727273|0.6463233735961009|0.32558139534883723|0.7169811320754716|0.16981132075471694|0.2641509433962264|106.0|1368.0|12.905660377358492|0.8773584905660378|0.5377358490566038|0.33962264150943394|0.2830188679245283|0.3225806451612903|0.4408602150537633|0.5421686746987953|0.2830188679245283|0.6744186046511628|0.11320754716981132|0.2452830188679245|-0.1320754716981132|1.0849056603773586|7305|NBA|2019-01-27|LAC|SAC|201819|2|Home|Away|50|25|25|50|24|26|0|0
107|119|-1|1|FT|48|42|85|0.4941176470588236|33|53|0.6226415094339622|9|32|0.28125|14|17|0.8235294117647058|9|28|37|22|10|5|2|22|43|79|0.5443037974683544|36|59|0.6101694915254238|7|20|0.35|26|32|0.8125|9|29|38|24|9|5|5|15|12|226|91.0|1659.0|18.23076923076923|0.934065934065934|0.5824175824175825|0.3516483516483517|0.1868131868131868|0.2|0.5470588235294118|0.6028848320937571|0.2368421052631579|0.7567567567567568|0.10989010989010987|0.24175824175824176|91.0|1221.0|13.41758241758242|0.8681318681318682|0.6483516483516484|0.21978021978021975|0.3516483516483517|0.4050632911392405|0.5886075949367089|0.6915388191538818|0.2432432432432433|0.7631578947368421|0.0989010989010989|0.16483516483516486|0.13186813186813187|1.2417582417582418|7160|NBA|2019-01-07|DET|SAS|201819|2|Home|Away|38|21|17|41|22|19|0|0
116|102|1|-1|FT|48|44|89|0.4943820224719101|31|57|0.543859649122807|13|32|0.40625|15|21|0.7142857142857143|15|41|56|25|14|7|9|28|35|96|0.3645833333333333|24|59|0.4067796610169492|11|37|0.2972972972972973|21|31|0.6774193548387096|14|27|41|14|10|9|6|21|-14|218|101.0|1273.0|12.603960396039605|0.8811881188118812|0.5643564356435643|0.31683168316831684|0.2079207920792079|0.2359550561797753|0.5674157303370787|0.6195257423627429|0.35714285714285715|0.7454545454545455|0.13861386138613865|0.27722772277227725|101.0|1607.0|15.910891089108913|0.9504950495049505|0.5841584158415841|0.3663366336633663|0.3069306930693069|0.3229166666666667|0.421875|0.49601244893989505|0.2545454545454545|0.6428571428571429|0.099009900990099|0.2079207920792079|-0.13861386138613865|1.0792079207920793|8443|NBA|2020-01-09|MIN|POR|201920|2|Home|Away|37|17|20|39|17|22|0|0
108|118|-1|1|FT|48|44|93|0.4731182795698925|30|61|0.4918032786885246|14|32|0.4375|6|9|0.6666666666666666|5|27|32|31|8|5|3|15|47|85|0.5529411764705883|35|55|0.6363636363636364|12|30|0.4|12|15|0.8|4|42|46|22|13|7|7|14|10|226|102.0|1559.0|15.284313725490195|0.9117647058823528|0.5980392156862745|0.3137254901960784|0.08823529411764706|0.0967741935483871|0.5483870967741935|0.5685407454200884|0.10638297872340426|0.8709677419354839|0.0784313725490196|0.14705882352941174|103.0|1321.0|12.825242718446601|0.8252427184466019|0.5339805825242718|0.2912621359223301|0.14563106796116504|0.17647058823529413|0.6235294117647059|0.6681766704416762|0.12903225806451613|0.8936170212765957|0.1262135922330097|0.13592233009708735|0.0975609756097561|1.102439024390244|7252|NBA|2019-01-19|ORL|MIL|201819|2|Home|Away|46|25|21|45|24|21|1|0
123|106|1|-1|FT|48|48|89|0.5393258426966292|31|53|0.5849056603773585|17|36|0.4722222222222222|10|13|0.7692307692307693|11|32|43|32|10|5|7|19|39|79|0.4936708860759494|26|47|0.5531914893617021|13|32|0.40625|15|18|0.8333333333333334|4|26|30|29|8|7|8|13|-17|229|95.0|1521.0|16.010526315789473|0.936842105263158|0.5578947368421052|0.3789473684210526|0.1368421052631579|0.146067415730337|0.6348314606741573|0.6694970607446113|0.2972972972972973|0.8888888888888888|0.1052631578947368|0.2|93.0|1359.0|14.612903225806452|0.8494623655913979|0.5053763440860215|0.3440860215053763|0.1935483870967742|0.2278481012658227|0.5759493670886076|0.6388621022179364|0.1111111111111111|0.7027027027027027|0.086021505376344|0.1397849462365591|-0.1808510638297872|1.2180851063829787|9834|NBA|2021-04-14|DEN|MIA|202021|2|Home|Away|55|29|26|55|28|27|0|1
106|102|1|-1|FT|48|38|79|0.4810126582278481|27|49|0.5510204081632653|11|30|0.36666666666666653|19|27|0.7037037037037037|6|42|48|21|18|7|7|26|36|85|0.4235294117647059|27|48|0.5625|9|37|0.2432432432432433|21|26|0.8076923076923077|6|33|39|17|11|6|0|23|-4|208|106.0|1346.0|12.69811320754717|0.7452830188679245|0.4622641509433962|0.2830188679245283|0.2547169811320754|0.34177215189873417|0.5506329113924051|0.6239698610784083|0.15384615384615385|0.875|0.1698113207547169|0.2452830188679245|105.0|1534.0|14.60952380952381|0.8095238095238095|0.4571428571428571|0.3523809523809524|0.2476190476190476|0.3058823529411765|0.4764705882352941|0.5621693121693122|0.125|0.8461538461538461|0.1047619047619047|0.219047619047619|-0.0379146919431279|0.985781990521327|9034|NBA|2020-12-23|PHO|DAL|202021|2|Home|Away|1|1|0|1|0|1|-1|-1
113|107|1|-1|FT|48|44|100|0.44|35|68|0.5147058823529411|9|32|0.28125|16|26|0.6153846153846154|18|33|51|21|9|9|8|20|39|94|0.4148936170212766|23|47|0.4893617021276596|16|47|0.3404255319148936|13|21|0.6190476190476191|12|41|53|25|15|5|7|22|-6|220|110.0|1471.0|13.372727272727273|0.9090909090909092|0.6181818181818182|0.2909090909090909|0.2363636363636364|0.26|0.485|0.5344305713204691|0.3050847457627119|0.7333333333333333|0.08181818181818183|0.18181818181818185|109.0|1409.0|12.926605504587155|0.8623853211009175|0.4311926605504587|0.4311926605504587|0.1926605504587156|0.22340425531914893|0.5|0.5424863110930845|0.26666666666666666|0.6949152542372882|0.13761467889908258|0.2018348623853211|-0.0547945205479452|1.004566210045662|8614|NBA|2020-02-01|WAS|BRK|201920|2|Home|Away|48|22|26|48|25|23|0|1
91|117|-1|1|FT|48|32|82|0.3902439024390244|21|61|0.3442622950819672|11|21|0.5238095238095238|16|17|0.9411764705882352|7|32|39|14|13|6|1|21|42|82|0.5121951219512195|28|47|0.5957446808510638|14|35|0.4|19|22|0.8636363636363636|8|39|47|28|11|6|9|19|26|208|94.0|1509.0|16.053191489361698|0.8723404255319149|0.6489361702127661|0.22340425531914893|0.18085106382978725|0.2073170731707317|0.4573170731707317|0.5306741310940052|0.15217391304347827|0.8|0.13829787234042554|0.22340425531914893|95.0|1371.0|14.431578947368418|0.8631578947368421|0.4947368421052632|0.3684210526315789|0.23157894736842105|0.2682926829268293|0.5975609756097561|0.6736526946107784|0.2|0.8478260869565217|0.11578947368421053|0.2|0.2751322751322751|1.1005291005291005|7135|NBA|2019-01-04|CLE|UTA|201819|2|Home|Away|39|20|19|39|16|23|0|0
110|118|-1|1|FT|48|38|77|0.4935064935064935|23|39|0.5897435897435898|15|38|0.3947368421052632|19|26|0.7307692307692307|10|26|36|29|19|6|4|17|41|87|0.4712643678160919|25|45|0.5555555555555556|16|42|0.3809523809523809|20|25|0.8|16|29|45|33|14|10|4|20|8|228|95.0|1385.0|14.578947368421051|0.8105263157894737|0.4105263157894737|0.4|0.2736842105263158|0.3376623376623377|0.5909090909090909|0.6648936170212766|0.2564102564102564|0.6190476190476191|0.2|0.1789473684210526|94.0|1495.0|15.904255319148936|0.925531914893617|0.4787234042553192|0.4468085106382978|0.2659574468085106|0.28735632183908044|0.5632183908045977|0.6378378378378379|0.3809523809523809|0.7435897435897436|0.1489361702127659|0.2127659574468085|0.0846560846560846|1.2063492063492063|9151|NBA|2021-01-08|NOP|CHO|202021|2|Home|Away|9|5|4|9|3|6|0|0
119|106|1|-1|FT|48|42|86|0.4883720930232558|25|46|0.5434782608695652|17|40|0.425|18|28|0.6428571428571429|7|37|44|30|9|9|3|23|38|89|0.42696629213483145|26|49|0.5306122448979592|12|40|0.3|18|24|0.75|13|37|50|19|15|3|4|26|-13|225|106.0|1389.0|13.10377358490566|0.8113207547169812|0.4339622641509434|0.37735849056603776|0.2641509433962264|0.32558139534883723|0.5872093023255814|0.6456163194444444|0.1590909090909091|0.74|0.08490566037735849|0.2169811320754717|106.0|1491.0|14.066037735849054|0.8396226415094341|0.4622641509433962|0.37735849056603776|0.22641509433962265|0.2696629213483146|0.4943820224719101|0.5621552821383115|0.26|0.8409090909090909|0.14150943396226415|0.2452830188679245|-0.12264150943396225|1.0613207547169812|8894|NBA|2020-08-07|BRK|SAC|201920|2|Home|Away|69|35|34|69|33|36|0|1
126|123|1|-1|FT|48|43|94|0.4574468085106383|30|49|0.6122448979591837|13|45|0.2888888888888889|27|30|0.9|9|36|45|27|19|7|4|22|46|100|0.46|28|50|0.56|18|50|0.36|13|16|0.8125|9|33|42|27|17|9|2|30|-3|249|115.0|1326.0|11.530434782608696|0.8173913043478261|0.4260869565217391|0.39130434782608703|0.2608695652173913|0.3191489361702128|0.526595744680851|0.6262425447316103|0.21428571428571427|0.8|0.16521739130434782|0.19130434782608696|114.0|1554.0|13.63157894736842|0.8771929824561403|0.43859649122807015|0.43859649122807015|0.14035087719298245|0.16|0.55|0.5940880989180835|0.2|0.7857142857142857|0.14912280701754385|0.2631578947368421|-0.026200873362445413|1.0873362445414847|7909|NBA|2019-10-26|HOU|NOP|201920|2|Home|Away|2|2|0|3|1|2|0|1
97|124|-1|1|FT|48|33|86|0.3837209302325581|22|55|0.4|11|31|0.3548387096774194|20|31|0.6451612903225806|10|28|38|18|14|5|2|12|50|93|0.5376344086021505|35|54|0.6481481481481481|15|39|0.3846153846153846|9|11|0.8181818181818182|8|34|42|33|10|9|7|24|27|221|102.0|1431.0|14.029411764705882|0.8431372549019608|0.5392156862745098|0.3039215686274509|0.3039215686274509|0.3604651162790697|0.4476744186046512|0.5225166989872873|0.2272727272727272|0.7777777777777778|0.1372549019607843|0.1176470588235294|102.0|1449.0|14.205882352941176|0.9117647058823528|0.5294117647058824|0.3823529411764705|0.1078431372549019|0.1182795698924731|0.6182795698924731|0.6497589603856634|0.2222222222222222|0.7727272727272727|0.0980392156862745|0.2352941176470588|0.2647058823529412|1.0833333333333333|10036|NBA|2021-05-09|CLE|DAL|202021|2|Home|Away|68|34|34|68|34|34|0|0
101|113|-1|1|FT|48|36|76|0.4736842105263158|26|52|0.5|10|24|0.4166666666666667|19|22|0.8636363636363636|7|30|37|22|13|7|4|23|40|81|0.4938271604938271|27|46|0.5869565217391305|13|35|0.37142857142857133|20|25|0.8|6|29|35|22|9|8|7|17|12|214|93.0|1431.0|15.387096774193546|0.8172043010752689|0.5591397849462365|0.25806451612903225|0.23655913978494625|0.2894736842105263|0.5394736842105263|0.6246907471548738|0.19444444444444445|0.8333333333333334|0.13978494623655913|0.24731182795698925|93.0|1449.0|15.580645161290322|0.8709677419354839|0.4946236559139785|0.3763440860215054|0.26881720430107525|0.308641975308642|0.5740740740740741|0.6531791907514449|0.16666666666666666|0.8055555555555556|0.0967741935483871|0.1827956989247312|0.12903225806451613|1.1505376344086022|8945|NBA|2020-08-18|IND|MIA|201920|4|Home|Away|74|37|37|74|36|38|0|0
108|128|-1|1|FT|48|38|86|0.4418604651162791|26|48|0.5416666666666666|12|38|0.3157894736842105|20|26|0.7692307692307693|6|31|37|24|12|6|2|25|48|99|0.4848484848484849|32|55|0.5818181818181818|16|44|0.3636363636363637|16|22|0.7272727272727273|14|39|53|27|10|5|6|22|20|236|111.0|1436.0|12.936936936936936|0.7747747747747747|0.4324324324324324|0.3423423423423423|0.2342342342342342|0.3023255813953488|0.5116279069767442|0.5887483645878762|0.13333333333333333|0.6888888888888889|0.1081081081081081|0.2252252252252252|111.0|1444.0|13.00900900900901|0.8918918918918919|0.4954954954954955|0.3963963963963964|0.1981981981981982|0.2222222222222222|0.5656565656565656|0.6163328197226502|0.3111111111111111|0.8666666666666667|0.09009009009009|0.1981981981981982|0.1801801801801801|1.063063063063063|9667|NBA|2021-03-24|MIN|DAL|202021|2|Home|Away|44|21|23|42|20|22|0|0
126|125|1|-1|FT|48|45|88|0.5113636363636364|22|44|0.5|23|44|0.5227272727272727|13|16|0.8125|9|32|41|28|19|3|4|18|49|105|0.4666666666666667|40|75|0.5333333333333333|9|30|0.3|18|22|0.8181818181818182|20|29|49|25|10|11|4|20|-1|251|106.0|1484.0|14.0|0.8301886792452831|0.4150943396226415|0.4150943396226415|0.1509433962264151|0.18181818181818185|0.6420454545454546|0.6883741258741259|0.2368421052631579|0.6153846153846154|0.1792452830188679|0.16981132075471694|107.0|1396.0|13.046728971962613|0.9813084112149532|0.7009345794392523|0.2803738317757009|0.20560747663551399|0.20952380952380956|0.5095238095238095|0.5690094683175528|0.38461538461538464|0.7631578947368421|0.09345794392523364|0.18691588785046728|-0.009389671361502348|1.1784037558685445|7883|NBA|2019-10-23|CHO|CHI|201920|2|Home|Away|1|1|0|1|0|1|-1|-1
145|141|1|-1|FT|48|54|100|0.54|35|59|0.5932203389830508|19|41|0.4634146341463415|18|23|0.7826086956521741|9|31|40|30|8|6|3|24|47|99|0.4747474747474748|29|53|0.5471698113207547|18|46|0.39130434782608703|29|35|0.8285714285714286|17|37|54|27|12|5|2|19|-4|286|110.0|1585.0|14.409090909090908|0.9090909090909092|0.5363636363636364|0.3727272727272727|0.209090909090909|0.23|0.635|0.6900818579859128|0.1956521739130435|0.6458333333333334|0.0727272727272727|0.2181818181818181|111.0|1295.0|11.666666666666666|0.8918918918918919|0.4774774774774775|0.4144144144144144|0.3153153153153153|0.35353535353535354|0.5656565656565656|0.6607310215557638|0.3541666666666667|0.8043478260869565|0.1081081081081081|0.1711711711711711|-0.0361990950226244|1.2941176470588236|9078|NBA|2020-12-30|BRK|ATL|202021|2|Home|Away|5|3|2|4|1|3|0|0
108|105|1|-1|FT|48|43|85|0.5058823529411764|27|48|0.5625|16|37|0.4324324324324325|6|9|0.6666666666666666|9|33|42|35|17|7|5|13|42|87|0.4827586206896552|31|52|0.5961538461538461|11|35|0.3142857142857143|10|13|0.7692307692307693|9|30|39|30|16|7|4|13|-3|213|102.0|1387.0|13.598039215686274|0.8333333333333334|0.4705882352941176|0.3627450980392157|0.088235294117647|0.10588235294117647|0.6|0.6208323752586802|0.2307692307692308|0.7857142857142857|0.1666666666666666|0.1274509803921568|103.0|1493.0|14.49514563106796|0.8446601941747572|0.5048543689320388|0.3398058252427184|0.1262135922330097|0.14942528735632185|0.5459770114942529|0.5842421544624973|0.21428571428571427|0.7692307692307693|0.1553398058252427|0.1262135922330097|-0.0292682926829268|1.0390243902439025|9288|NBA|2021-01-29|CHO|IND|202021|2|Home|Away|19|9|10|19|11|8|0|0
122|94|1|-1|FT|48|50|92|0.5434782608695652|39|73|0.5342465753424658|11|19|0.5789473684210527|11|16|0.6875|7|41|48|27|6|7|1|17|34|84|0.4047619047619048|22|50|0.44|12|34|0.35294117647058826|14|16|0.875|8|33|41|19|14|4|4|15|-28|216|100.0|1402.0|14.02|0.92|0.73|0.19|0.16|0.17391304347826084|0.6032608695652174|0.6386097152428811|0.175|0.8367346938775511|0.06|0.17|98.0|1478.0|15.081632653061224|0.8571428571428571|0.5102040816326531|0.3469387755102041|0.1632653061224489|0.19047619047619047|0.4761904761904762|0.5370201096892139|0.16326530612244894|0.825|0.1428571428571428|0.1530612244897959|-0.2828282828282828|1.0909090909090908|9496|NBA|2021-02-25|MEM|LAC|202021|2|Home|Away|28|16|12|34|18|16|0|0
123|98|1|-1|FT|48|45|94|0.4787234042553192|27|56|0.4821428571428571|18|38|0.4736842105263157|15|17|0.8823529411764706|8|44|52|27|7|3|4|18|36|90|0.4|22|47|0.4680851063829787|14|43|0.3255813953488372|12|20|0.6|11|35|46|24|11|4|6|21|-25|221|104.0|1463.0|14.067307692307692|0.903846153846154|0.5384615384615384|0.3653846153846153|0.1634615384615384|0.1808510638297872|0.574468085106383|0.6292203806015961|0.1860465116279069|0.8|0.0673076923076923|0.173076923076923|104.0|1417.0|13.625|0.8653846153846154|0.4519230769230769|0.4134615384615384|0.1923076923076923|0.2222222222222222|0.4777777777777778|0.5190677966101694|0.2|0.813953488372093|0.1057692307692307|0.2019230769230769|-0.2403846153846154|1.0625|10158|NBA|2021-06-09|PHO|DEN|202021|4|Home|Away|79|40|39|80|39|41|0|0
107|117|-1|1|FT|48|36|89|0.4044943820224719|27|53|0.5094339622641509|9|36|0.25|26|32|0.8125|13|39|52|25|13|7|0|14|44|91|0.4835164835164835|25|49|0.5102040816326531|19|42|0.4523809523809524|10|14|0.7142857142857143|8|38|46|39|13|6|7|25|10|224|101.0|1333.0|13.198019801980198|0.8811881188118812|0.5247524752475248|0.3564356435643564|0.31683168316831684|0.3595505617977528|0.4550561797752809|0.5570595585172844|0.2549019607843137|0.8297872340425532|0.12871287128712872|0.13861386138613865|101.0|1547.0|15.316831683168314|0.9009900990099008|0.4851485148514851|0.4158415841584158|0.13861386138613865|0.15384615384615385|0.5879120879120879|0.621811224489796|0.1702127659574468|0.7450980392156863|0.12871287128712872|0.2475247524752475|0.099009900990099|1.108910891089109|7630|NBA|2019-03-19|MIN|GSW|201819|2|Home|Away|71|34|37|70|34|36|0|1
120|101|1|-1|FT|48|40|85|0.4705882352941176|33|67|0.4925373134328358|7|18|0.3888888888888889|33|39|0.8461538461538461|11|40|51|18|21|9|8|33|38|89|0.42696629213483145|33|57|0.5789473684210527|5|32|0.15625|20|30|0.6666666666666666|9|31|40|22|24|9|7|31|-19|221|119.0|1448.0|12.168067226890754|0.7142857142857143|0.5630252100840336|0.15126050420168066|0.3277310924369748|0.4588235294117647|0.5117647058823529|0.6411626415900834|0.2619047619047619|0.8163265306122449|0.17647058823529413|0.2773109243697479|120.0|1432.0|11.933333333333335|0.7416666666666667|0.475|0.26666666666666666|0.25|0.33707865168539325|0.4550561797752809|0.5282426778242678|0.1836734693877551|0.7380952380952381|0.2|0.25833333333333336|-0.1589958158995816|0.9246861924686193|7886|NBA|2019-10-23|MIA|MEM|201920|2|Home|Away|1|1|0|1|0|1|-1|-1
128|107|1|-1|FT|48|48|98|0.4897959183673469|29|63|0.4603174603174603|19|35|0.5428571428571428|13|17|0.7647058823529411|9|44|53|33|16|5|4|28|35|88|0.3977272727272727|24|59|0.4067796610169492|11|29|0.3793103448275862|26|34|0.7647058823529411|9|37|46|23|13|9|9|19|-21|235|116.0|1624.0|14.0|0.8448275862068966|0.5431034482758621|0.3017241379310345|0.14655172413793102|0.17346938775510204|0.5867346938775511|0.6290544525260469|0.1956521739130435|0.8301886792452831|0.13793103448275862|0.2413793103448276|114.0|1256.0|11.017543859649123|0.7719298245614035|0.5175438596491229|0.2543859649122807|0.2982456140350877|0.3863636363636364|0.4602272727272727|0.5603267700041893|0.16981132075471694|0.8043478260869565|0.11403508771929825|0.16666666666666666|-0.1826086956521739|1.0217391304347827|7516|NBA|2019-03-03|LAC|NYK|201819|2|Home|Away|65|30|35|63|31|32|0|0
120|108|1|-1|FT|48|37|77|0.4805194805194805|22|48|0.4583333333333333|15|29|0.5172413793103449|31|39|0.7948717948717948|8|29|37|27|15|6|5|24|39|83|0.4698795180722892|27|52|0.5192307692307693|12|31|0.3870967741935484|18|24|0.75|12|29|41|18|18|5|1|33|-12|228|102.0|1349.0|13.225490196078429|0.7549019607843137|0.4705882352941176|0.2843137254901961|0.38235294117647056|0.5064935064935064|0.577922077922078|0.7010983874737088|0.21621621621621626|0.7073170731707317|0.14705882352941174|0.2352941176470588|101.0|1531.0|15.15841584158416|0.8217821782178217|0.5148514851485149|0.3069306930693069|0.2376237623762376|0.2891566265060241|0.5421686746987951|0.6116900770276393|0.2926829268292683|0.7837837837837838|0.1782178217821782|0.32673267326732675|-0.11822660098522167|1.1231527093596059|7818|NBA|2019-04-19|OKC|POR|201819|4|Home|Away|85|42|43|85|43|42|0|0
97|100|-1|1|FT|48|35|83|0.42168674698795183|27|54|0.5|8|29|0.27586206896551724|19|25|0.76|10|24|34|21|7|9|5|18|36|82|0.4390243902439024|21|43|0.4883720930232558|15|39|0.38461538461538464|13|18|0.7222222222222222|14|36|50|30|16|3|8|20|3|197|95.0|1429.0|15.042105263157895|0.8736842105263158|0.5684210526315789|0.30526315789473685|0.2631578947368421|0.3012048192771085|0.4698795180722892|0.5480225988700564|0.21739130434782608|0.631578947368421|0.07368421052631577|0.18947368421052632|95.0|1451.0|15.273684210526314|0.8631578947368421|0.4526315789473685|0.4105263157894737|0.18947368421052632|0.2195121951219512|0.5304878048780488|0.5816658911121452|0.3684210526315789|0.7826086956521741|0.16842105263157894|0.21052631578947367|0.03157894736842105|1.0368421052631578|6992|NBA|2018-12-14|MEM|MIA|201819|2|Home|Away|28|14|14|28|14|14|0|0
121|123|-1|1|FT|48|49|95|0.5157894736842106|40|70|0.5714285714285714|9|25|0.36|14|20|0.7|14|32|46|25|20|13|1|19|47|94|0.5|35|59|0.5932203389830508|12|35|0.3428571428571429|17|23|0.7391304347826086|11|30|41|28|18|16|4|19|2|244|115.0|1432.0|12.452173913043476|0.8260869565217391|0.6086956521739131|0.21739130434782608|0.17391304347826084|0.21052631578947367|0.5631578947368421|0.6086519114688128|0.3181818181818182|0.7441860465116279|0.17391304347826084|0.16521739130434782|114.0|1448.0|12.701754385964911|0.8245614035087719|0.5175438596491229|0.30701754385964913|0.20175438596491227|0.24468085106382975|0.5638297872340425|0.6208358570563295|0.2558139534883721|0.6818181818181818|0.15789473684210525|0.16666666666666666|0.017467248908296942|1.0655021834061136|7631|NBA|2019-03-19|SAC|BRK|201819|2|Home|Away|70|36|34|73|37|36|0|0
117|116|1|-1|FT|48|45|101|0.4455445544554456|35|72|0.4861111111111111|10|29|0.3448275862068966|17|21|0.8095238095238095|16|32|48|25|14|10|5|20|45|88|0.5113636363636364|35|63|0.5555555555555556|10|25|0.4|16|23|0.6956521739130435|9|37|46|25|17|7|5|19|-1|233|107.0|1321.0|12.345794392523365|0.9439252336448598|0.6728971962616822|0.27102803738317754|0.19626168224299065|0.2079207920792079|0.4950495049504951|0.5538723726566938|0.3018867924528302|0.7804878048780488|0.1308411214953271|0.18691588785046728|107.0|1559.0|14.570093457943926|0.8224299065420559|0.5887850467289719|0.2336448598130841|0.21495327102803735|0.26136363636363635|0.5681818181818182|0.6232538147431764|0.2195121951219512|0.6981132075471698|0.1588785046728972|0.17757009345794392|-0.009345794392523364|1.088785046728972|7082|NBA|2018-12-27|SAC|LAL|201819|2|Home|Away|35|17|18|35|17|18|1|0
111|106|1|-1|FT|48|38|86|0.4418604651162791|30|56|0.5357142857142857|8|30|0.26666666666666666|27|33|0.8181818181818182|12|37|49|22|17|4|4|17|40|88|0.4545454545454545|28|47|0.5957446808510638|12|41|0.2926829268292683|14|15|0.9333333333333332|4|35|39|18|14|8|5|28|-5|217|102.0|1337.0|13.107843137254903|0.8431372549019608|0.5490196078431373|0.29411764705882354|0.3235294117647059|0.38372093023255816|0.4883720930232558|0.595110443920223|0.2553191489361702|0.902439024390244|0.16666666666666666|0.16666666666666666|103.0|1543.0|14.980582524271846|0.8543689320388349|0.4563106796116505|0.3980582524271845|0.14563106796116504|0.17045454545454544|0.5227272727272727|0.5805038335158818|0.0975609756097561|0.7446808510638298|0.13592233009708735|0.27184466019417475|-0.04878048780487805|1.0585365853658537|7437|NBA|2019-02-21|LAL|HOU|201819|2|Home|Away|58|29|29|58|29|29|0|0
119|90|1|-1|FT|48|44|90|0.4888888888888889|27|54|0.5|17|36|0.4722222222222222|14|16|0.875|8|29|37|31|10|19|8|17|34|80|0.425|24|51|0.4705882352941176|10|29|0.3448275862068966|12|15|0.8|10|32|42|21|24|7|3|13|-29|209|101.0|1371.0|13.574257425742573|0.8910891089108911|0.5346534653465347|0.3564356435643564|0.15841584158415842|0.17777777777777778|0.5833333333333334|0.6362275449101796|0.2|0.7435897435897436|0.099009900990099|0.16831683168316833|100.0|1509.0|15.09|0.8|0.51|0.29|0.15|0.1875|0.4875|0.5402160864345739|0.2564102564102564|0.8|0.24|0.13|-0.2885572139303483|1.0398009950248757|7254|NBA|2019-01-19|TOR|MEM|201819|2|Home|Away|48|24|24|46|21|25|0|1
