uuid|season|g_type|date|team1|team2|year|month|day|t1_loc|t1_sea_g_played|t1_sea_g_played_h|t1_sea_g_played_a|t1_rest_day|t1_b2b|t2_loc|t2_sea_g_played|t2_sea_g_played_h|t2_sea_g_played_a|t2_rest_day|t2_b2b|league
8638|201920|2|2020-02-05|MIN|ATL|2020|2|3|Home|50|25|25|1|0|Away|52|25|27|1|0|NBA
8705|201920|2|2020-02-21|MIN|BOS|2020|2|5|Home|54|28|26|3|0|Away|55|28|27|3|0|NBA
6428|201718|2|2018-04-04|ORL|DAL|2018|4|3|Home|78|39|39|0|1|Away|79|40|39|0|1|NBA
1554|201415|2|2014-11-29|ATL|CHO|2014|11|6|Home|15|9|6|0|1|Away|18|9|9|0|1|NBA
7427|201819|2|2019-02-13|MIN|HOU|2019|2|3|Home|57|29|28|1|0|Away|57|29|28|1|0|NBA
1329|201415|2|2014-10-29|NYK|CHI|2014|10|3|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
5307|201718|2|2017-10-24|MIN|IND|2017|10|2|Home|4|2|2|1|0|Away|4|2|2|2|0|NBA
7701|201819|2|2019-03-29|OKC|DEN|2019|3|5|Home|76|37|39|1|0|Away|75|37|38|0|1|NBA
7053|201819|2|2018-12-23|BOS|CHO|2018|12|7|Home|32|15|17|1|0|Away|32|19|13|1|0|NBA
229|201314|2|2013-11-29|BOS|CLE|2013|11|5|Home|18|8|10|1|0|Away|16|6|10|1|0|NBA
11037|202122|2|2022-02-12|NOP|SAS|2022|2|6|Home|56|27|29|1|0|Away|57|29|28|0|1|NBA
189|201314|2|2013-11-23|GSW|POR|2013|11|6|Home|14|7|7|0|1|Away|14|6|8|0|1|NBA
9786|202021|2|2021-04-08|MIA|LAL|2021|4|4|Home|52|28|24|1|0|Away|52|27|25|1|0|NBA
10498|202122|2|2021-11-29|CHI|CHO|2021|11|1|Home|22|11|11|1|0|Away|23|9|14|1|0|NBA
5654|201718|2|2017-12-12|DAL|SAS|2017|12|2|Home|28|16|12|1|0|Away|28|15|13|2|0|NBA
2035|201415|2|2015-02-02|BRK|LAC|2015|2|1|Home|47|24|23|2|0|Away|49|27|22|1|0|NBA
706|201314|2|2014-02-01|WAS|OKC|2014|2|6|Home|46|22|24|2|0|Away|49|23|26|0|1|NBA
3958|201617|2|2016-10-26|PHO|SAC|2016|10|3|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
6801|201819|2|2018-11-18|MIA|LAL|2018|11|7|Home|16|9|7|1|0|Away|16|8|8|0|1|NBA
4367|201617|2|2016-12-20|MEM|BOS|2016|12|2|Home|30|18|12|1|0|Away|28|11|17|1|0|NBA
5375|201718|2|2017-11-03|DAL|NOP|2017|11|5|Home|10|6|4|1|0|Away|9|4|5|1|0|NBA
6176|201718|2|2018-03-01|CLE|PHI|2018|3|4|Home|61|31|30|1|0|Away|60|29|31|1|0|NBA
6423|201718|2|2018-04-03|UTA|LAL|2018|4|2|Home|78|39|39|1|0|Away|77|37|40|1|0|NBA
7233|201819|2|2019-01-17|DEN|CHI|2019|1|4|Home|44|23|21|1|0|Away|45|21|24|1|0|NBA
9650|202021|2|2021-03-22|CLE|SAC|2021|3|1|Home|43|23|20|0|1|Away|43|21|22|1|0|NBA
6022|201718|2|2018-02-02|BRK|LAL|2018|2|5|Home|53|27|26|1|0|Away|51|26|25|1|0|NBA
1900|201415|2|2015-01-14|ORL|HOU|2015|1|3|Home|42|17|25|1|0|Away|39|19|20|1|0|NBA
1603|201415|2|2014-12-05|SAC|IND|2014|12|5|Home|19|9|10|2|0|Away|20|9|11|0|1|NBA
10272|202122|2|2021-10-30|DET|ORL|2021|10|6|Home|5|2|3|1|0|Away|7|2|5|0|1|NBA
8570|201920|2|2020-01-26|POR|IND|2020|1|7|Home|47|22|25|2|0|Away|47|22|25|1|0|NBA
4010|201617|2|2016-11-02|WAS|TOR|2016|11|3|Home|3|1|2|2|0|Away|4|3|1|1|0|NBA
8232|201920|2|2019-12-10|MIA|ATL|2019|12|2|Home|24|11|13|1|0|Away|24|11|13|1|0|NBA
7319|201819|2|2019-01-29|HOU|NOP|2019|1|2|Home|50|27|23|1|0|Away|51|23|28|2|0|NBA
9371|202021|2|2021-02-08|LAL|OKC|2021|2|1|Home|25|11|14|1|0|Away|23|11|12|1|0|NBA
5456|201718|2|2017-11-14|BRK|BOS|2017|11|2|Home|14|6|8|2|0|Away|15|7|8|1|0|NBA
378|201314|2|2013-12-18|PHO|SAS|2013|12|3|Home|24|12|12|2|0|Away|25|11|14|1|0|NBA
2814|201516|2|2015-11-20|MEM|HOU|2015|11|5|Home|13|6|7|3|0|Away|13|8|5|1|0|NBA
3156|201516|2|2016-01-06|BRK|TOR|2016|1|3|Home|35|18|17|1|0|Away|37|17|20|1|0|NBA
7198|201819|2|2019-01-12|MIA|MEM|2019|1|6|Home|41|23|18|1|0|Away|42|20|22|2|0|NBA
5447|201718|2|2017-11-13|GSW|ORL|2017|11|1|Home|14|8|6|1|0|Away|14|6|8|1|0|NBA
1446|201415|2|2014-11-14|NOP|MIN|2014|11|5|Home|8|5|3|1|0|Away|8|3|5|1|0|NBA
198|201314|2|2013-11-24|LAC|CHI|2013|11|7|Home|15|8|7|0|1|Away|12|5|7|1|0|NBA
9407|202021|2|2021-02-13|ATL|IND|2021|2|6|Home|26|15|11|0|1|Away|27|15|12|1|0|NBA
6522|201718|4|2018-04-25|HOU|MIN|2018|4|3|Home|87|44|43|1|0|Away|87|43|44|1|0|NBA
8633|201920|2|2020-02-05|BOS|ORL|2020|2|3|Home|50|26|24|1|0|Away|51|25|26|1|0|NBA
8854|201920|2|2020-07-31|DAL|HOU|2020|7|5|Home|68|35|33|3|0|Away|65|32|33|3|0|NBA
1987|201415|2|2015-01-26|LAC|DEN|2015|1|1|Home|45|27|18|0|1|Away|45|24|21|0|1|NBA
1126|201314|2|2014-04-03|OKC|SAS|2014|4|4|Home|74|39|35|3|0|Away|76|38|38|0|1|NBA
7666|201819|2|2019-03-24|MIL|CLE|2019|3|7|Home|74|36|38|1|0|Away|74|38|36|1|0|NBA
10696|202122|2|2021-12-28|NOP|CLE|2021|12|2|Home|35|16|19|1|0|Away|34|17|17|1|0|NBA
3895|201516|4|2016-04-26|TOR|IND|2016|4|2|Home|87|44|43|2|0|Away|87|43|44|2|0|NBA
5159|201617|2|2017-04-11|DAL|DEN|2017|4|2|Home|81|41|40|1|0|Away|81|41|40|1|0|NBA
7323|201819|2|2019-01-30|BOS|CHO|2019|1|3|Home|51|27|24|1|0|Away|50|25|25|1|0|NBA
5848|201718|2|2018-01-08|GSW|DEN|2018|1|1|Home|41|21|20|1|0|Away|40|18|22|1|0|NBA
175|201314|2|2013-11-21|OKC|LAC|2013|11|4|Home|11|5|6|2|0|Away|13|6|7|0|1|NBA
9696|202021|2|2021-03-27|SAS|CHI|2021|3|6|Home|43|24|19|1|0|Away|44|25|19|2|0|NBA
3912|201516|4|2016-05-05|TOR|MIA|2016|5|4|Home|91|47|44|1|0|Away|91|45|46|1|0|NBA
9632|202021|2|2021-03-19|POR|DAL|2021|3|5|Home|41|21|20|0|1|Away|40|20|20|1|0|NBA
1973|201415|2|2015-01-24|MIL|DET|2015|1|6|Home|43|20|23|1|0|Away|44|22|22|2|0|NBA
4867|201617|2|2017-03-04|HOU|MEM|2017|3|6|Home|63|31|32|2|0|Away|63|30|33|0|1|NBA
4574|201617|2|2017-01-18|DET|ATL|2017|1|3|Home|44|20|24|2|0|Away|42|19|23|1|0|NBA
4308|201617|2|2016-12-12|IND|CHO|2016|12|1|Home|25|14|11|1|0|Away|25|14|11|1|0|NBA
1301|201314|4|2014-05-15|LAC|OKC|2014|5|4|Home|95|48|47|1|0|Away|95|48|47|1|0|NBA
102|201314|2|2013-11-11|IND|MEM|2013|11|1|Home|8|5|3|1|0|Away|7|4|3|1|0|NBA
2959|201516|2|2015-12-10|BRK|PHI|2015|12|4|Home|22|10|12|1|0|Away|23|10|13|2|0|NBA
157|201314|2|2013-11-19|HOU|BOS|2013|11|2|Home|12|7|5|2|0|Away|12|5|7|2|0|NBA
9948|202021|2|2021-04-28|MIA|SAS|2021|4|3|Home|63|33|30|1|0|Away|61|32|29|1|0|NBA
2571|201415|4|2015-04-24|WAS|TOR|2015|4|5|Home|85|42|43|2|0|Away|85|43|42|2|0|NBA
4178|201617|2|2016-11-25|MIL|TOR|2016|11|5|Home|14|9|5|3|0|Away|16|7|9|1|0|NBA
2954|201516|2|2015-12-09|MIN|LAL|2015|12|3|Home|21|12|9|1|0|Away|22|7|15|1|0|NBA
9704|202021|2|2021-03-29|BRK|MIN|2021|3|1|Home|47|24|23|2|0|Away|47|23|24|1|0|NBA
7535|201819|2|2019-03-06|CHO|MIA|2019|3|3|Home|64|34|30|2|0|Away|64|32|32|1|0|NBA
9907|202021|2|2021-04-23|CHO|CLE|2021|4|5|Home|56|26|30|0|1|Away|59|28|31|1|0|NBA
8093|201920|2|2019-11-21|PHO|NOP|2019|11|4|Home|14|10|4|1|0|Away|15|8|7|1|0|NBA
2788|201516|2|2015-11-17|BRK|ATL|2015|11|2|Home|11|4|7|2|0|Away|13|7|6|1|0|NBA
1153|201314|2|2014-04-06|POR|NOP|2014|4|7|Home|78|38|40|1|0|Away|77|38|39|1|0|NBA
11000|202122|2|2022-02-07|UTA|NYK|2022|2|1|Home|54|28|26|2|0|Away|54|28|26|1|0|NBA
11050|202122|2|2022-02-14|NOP|TOR|2022|2|1|Home|57|28|29|1|0|Away|56|29|27|1|0|NBA
4542|201617|2|2017-01-13|POR|ORL|2017|1|5|Home|42|20|22|1|0|Away|41|20|21|1|0|NBA
4830|201617|2|2017-02-27|DAL|MIA|2017|2|1|Home|59|30|29|1|0|Away|60|28|32|1|0|NBA
5933|201718|2|2018-01-20|MIN|TOR|2018|1|6|Home|48|25|23|1|0|Away|45|20|25|0|1|NBA
2116|201415|2|2015-02-11|TOR|WAS|2015|2|3|Home|53|30|23|2|0|Away|54|28|26|1|0|NBA
639|201314|2|2014-01-24|HOU|MEM|2014|1|5|Home|45|25|20|1|0|Away|41|24|17|3|0|NBA
8723|201920|2|2020-02-23|LAL|BOS|2020|2|7|Home|55|27|28|1|0|Away|56|28|28|1|0|NBA
279|201314|2|2013-12-06|ATL|CLE|2013|12|5|Home|21|10|11|1|0|Away|19|8|11|1|0|NBA
11014|202122|2|2022-02-09|OKC|TOR|2022|2|3|Home|54|27|27|1|0|Away|53|28|25|1|0|NBA
5366|201718|2|2017-11-01|MIA|CHI|2017|11|3|Home|7|6|1|1|0|Away|6|3|3|3|0|NBA
3728|201516|2|2016-03-28|DEN|DAL|2016|3|1|Home|75|37|38|0|1|Away|74|37|37|0|1|NBA
5082|201617|2|2017-04-01|BRK|ORL|2017|4|6|Home|76|39|37|1|0|Away|77|38|39|0|1|NBA
2850|201516|2|2015-11-25|MIL|SAC|2015|11|3|Home|15|8|7|1|0|Away|16|9|7|1|0|NBA
11046|202122|2|2022-02-14|CHI|SAS|2022|2|1|Home|58|30|28|1|0|Away|58|29|29|1|0|NBA
7837|201819|4|2019-04-26|LAC|GSW|2019|4|5|Home|88|44|44|1|0|Away|88|44|44|1|0|NBA
391|201314|2|2013-12-21|BOS|WAS|2013|12|6|Home|28|15|13|2|0|Away|25|11|14|2|0|NBA
6586|201819|2|2018-10-19|MEM|ATL|2018|10|5|Home|2|1|1|1|0|Away|2|0|2|1|0|NBA
4650|201617|2|2017-01-28|GSW|LAC|2017|1|6|Home|47|24|23|2|0|Away|48|24|24|3|0|NBA
5555|201718|2|2017-11-28|MIN|WAS|2017|11|2|Home|21|11|10|1|0|Away|20|10|10|2|0|NBA
10128|202021|4|2021-05-28|ATL|NYK|2021|5|5|Home|75|37|38|1|0|Away|75|38|37|1|0|NBA
666|201314|2|2014-01-27|UTA|SAC|2014|1|1|Home|45|22|23|1|0|Away|44|24|20|0|1|NBA
4236|201617|2|2016-12-03|CHO|MIN|2016|12|6|Home|20|12|8|1|0|Away|20|9|11|0|1|NBA
6982|201819|2|2018-12-12|WAS|BOS|2018|12|3|Home|28|13|15|1|0|Away|27|11|16|1|0|NBA
4407|201617|2|2016-12-26|CHI|IND|2016|12|1|Home|31|15|16|0|1|Away|32|16|16|3|0|NBA
6298|201718|2|2018-03-17|UTA|SAC|2018|3|6|Home|70|35|35|1|0|Away|71|34|37|0|1|NBA
6775|201819|2|2018-11-14|OKC|NYK|2018|11|3|Home|14|8|6|1|0|Away|15|7|8|2|0|NBA
5681|201718|2|2017-12-15|PHI|OKC|2017|12|5|Home|28|14|14|2|0|Away|28|13|15|1|0|NBA
2846|201516|2|2015-11-25|CHO|WAS|2015|11|3|Home|15|8|7|1|0|Away|12|6|6|0|1|NBA
8034|201920|2|2019-11-13|CHO|MEM|2019|11|3|Home|11|6|5|2|0|Away|11|6|5|1|0|NBA
9628|202021|2|2021-03-19|MEM|GSW|2021|3|5|Home|38|22|16|1|0|Away|42|20|22|1|0|NBA
10727|202122|2|2022-01-02|BOS|ORL|2022|1|7|Home|37|18|19|1|0|Away|37|15|22|2|0|NBA
657|201314|2|2014-01-26|MIA|SAS|2014|1|7|Home|44|22|22|2|0|Away|44|24|20|1|0|NBA
675|201314|2|2014-01-29|DAL|HOU|2014|1|3|Home|47|23|24|2|0|Away|48|26|22|0|1|NBA
9399|202021|2|2021-02-12|CHO|MIN|2021|2|5|Home|27|15|12|1|0|Away|26|12|14|1|0|NBA
7468|201819|2|2019-02-25|DET|IND|2019|2|1|Home|59|31|28|1|0|Away|61|31|30|1|0|NBA
10245|202122|2|2021-10-26|OKC|GSW|2021|10|2|Home|4|2|2|1|0|Away|4|1|3|1|0|NBA
11163|202122|2|2022-03-07|MIN|POR|2022|3|1|Home|66|33|33|1|0|Away|64|34|30|1|0|NBA
3430|201516|2|2016-02-11|MIL|WAS|2016|2|4|Home|54|23|31|1|0|Away|51|27|24|1|0|NBA
97|201314|2|2013-11-10|PHO|NOP|2013|11|7|Home|7|4|3|1|0|Away|7|4|3|1|0|NBA
8381|201920|2|2019-12-31|SAS|GSW|2019|12|2|Home|32|18|14|2|0|Away|35|17|18|2|0|NBA
4600|201617|2|2017-01-21|DEN|LAC|2017|1|6|Home|42|21|21|1|0|Away|45|24|21|1|0|NBA
148|201314|2|2013-11-17|SAC|MEM|2013|11|7|Home|9|7|2|1|0|Away|10|5|5|1|0|NBA
8903|201920|2|2020-08-08|MIA|PHO|2020|8|6|Home|70|35|35|1|0|Away|70|37|33|1|0|NBA
10330|202122|2|2021-11-06|PHO|ATL|2021|11|6|Home|8|6|2|1|0|Away|10|4|6|1|0|NBA
2215|201415|2|2015-03-04|BRK|CHO|2015|3|3|Home|59|27|32|1|0|Away|59|30|29|0|1|NBA
3944|201516|4|2016-06-13|GSW|CLE|2016|6|1|Home|104|54|50|2|0|Away|101|50|51|2|0|NBA
3561|201516|2|2016-03-06|DET|POR|2016|3|7|Home|63|30|33|0|1|Away|64|31|33|1|0|NBA
9524|202021|2|2021-03-01|CHI|DEN|2021|3|1|Home|33|18|15|2|0|Away|34|16|18|1|0|NBA
6504|201718|4|2018-04-19|SAS|GSW|2018|4|4|Home|85|42|43|2|0|Away|85|43|42|2|0|NBA
9146|202021|2|2021-01-08|GSW|LAC|2021|1|5|Home|9|5|4|1|0|Away|10|4|6|1|0|NBA
9768|202021|2|2021-04-06|BOS|PHI|2021|4|2|Home|51|25|26|1|0|Away|51|25|26|1|0|NBA
3836|201516|2|2016-04-11|MIN|HOU|2016|4|1|Home|81|40|41|1|0|Away|81|40|41|0|1|NBA
9790|202021|2|2021-04-08|UTA|POR|2021|4|4|Home|52|25|27|0|1|Away|51|25|26|1|0|NBA
6621|201819|2|2018-10-24|CLE|BRK|2018|10|3|Home|4|2|2|2|0|Away|4|1|3|3|0|NBA
2625|201415|4|2015-06-04|GSW|CLE|2015|6|4|Home|98|50|48|3|0|Away|97|48|49|3|0|NBA
9452|202021|2|2021-02-19|MIL|OKC|2021|2|5|Home|30|14|16|0|1|Away|29|13|16|1|0|NBA
1527|201415|2|2014-11-25|NOP|SAC|2014|11|2|Home|13|6|7|2|0|Away|14|6|8|2|0|NBA
7693|201819|2|2019-03-28|NOP|SAC|2019|3|4|Home|77|38|39|1|0|Away|75|38|37|1|0|NBA
5591|201718|2|2017-12-03|MIN|LAC|2017|12|7|Home|24|12|12|1|0|Away|22|10|12|0|1|NBA
4803|201617|2|2017-02-24|CHI|PHO|2017|2|5|Home|58|29|29|3|0|Away|58|28|30|3|0|NBA
7990|201920|2|2019-11-06|UTA|PHI|2019|11|3|Home|8|4|4|2|0|Away|7|2|5|1|0|NBA
5389|201718|2|2017-11-04|LAC|MEM|2017|11|6|Home|8|6|2|2|0|Away|9|6|3|2|0|NBA
3264|201516|2|2016-01-20|NYK|UTA|2016|1|3|Home|44|21|23|1|0|Away|42|21|21|1|0|NBA
5262|201718|2|2017-10-18|MEM|NOP|2017|10|3|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
6310|201718|2|2018-03-19|SAC|DET|2018|3|1|Home|72|35|37|1|0|Away|70|35|35|1|0|NBA
6540|201718|4|2018-05-04|UTA|HOU|2018|5|5|Home|91|45|46|1|0|Away|90|46|44|1|0|NBA
83|201314|2|2013-11-08|SAS|GSW|2013|11|5|Home|6|3|3|1|0|Away|6|2|4|1|0|NBA
1216|201314|2|2014-04-16|BOS|WAS|2014|4|3|Home|82|41|41|1|0|Away|82|41|41|1|0|NBA
6112|201718|2|2018-02-14|MEM|OKC|2018|2|3|Home|56|30|26|2|0|Away|59|30|29|0|1|NBA
8610|201920|2|2020-02-01|ORL|MIA|2020|2|6|Home|49|25|24|3|0|Away|48|24|24|3|0|NBA
8147|201920|2|2019-11-29|CLE|MIL|2019|11|5|Home|19|10|9|1|0|Away|19|8|11|1|0|NBA
9119|202021|2|2021-01-04|NOP|IND|2021|1|1|Home|7|3|4|1|0|Away|7|5|2|1|0|NBA
10790|202122|2|2022-01-10|CHO|MIL|2022|1|1|Home|41|17|24|1|0|Away|43|20|23|1|0|NBA
210|201314|2|2013-11-25|UTA|CHI|2013|11|1|Home|16|7|9|0|1|Away|13|5|8|0|1|NBA
2111|201415|2|2015-02-11|MIN|GSW|2015|2|3|Home|53|27|26|1|0|Away|51|25|26|1|0|NBA
733|201314|2|2014-02-05|SAC|TOR|2014|2|3|Home|49|27|22|1|0|Away|49|22|27|1|0|NBA
7288|201819|2|2019-01-25|CHI|LAC|2019|1|5|Home|49|24|25|1|0|Away|49|24|25|1|0|NBA
1720|201415|2|2014-12-21|CLE|MEM|2014|12|7|Home|26|15|11|1|0|Away|27|14|13|1|0|NBA
3043|201516|2|2015-12-21|HOU|CHO|2015|12|1|Home|29|16|13|1|0|Away|27|15|12|1|0|NBA
3552|201516|2|2016-03-05|CHI|HOU|2016|3|6|Home|61|31|30|2|0|Away|62|31|31|2|0|NBA
3160|201516|2|2016-01-06|OKC|MEM|2016|1|3|Home|36|22|14|1|0|Away|37|17|20|1|0|NBA
4754|201617|2|2017-02-11|CHO|LAC|2017|2|6|Home|54|28|26|1|0|Away|54|25|29|2|0|NBA
5785|201718|2|2017-12-30|ATL|POR|2017|12|6|Home|36|18|18|0|1|Away|35|18|17|1|0|NBA
3575|201516|2|2016-03-08|LAL|ORL|2016|3|2|Home|65|30|35|1|0|Away|63|33|30|0|1|NBA
1937|201415|2|2015-01-19|MIL|TOR|2015|1|1|Home|41|18|23|3|0|Away|41|23|18|0|1|NBA
5361|201718|2|2017-11-01|CHO|MIL|2017|11|3|Home|8|5|3|1|0|Away|8|5|3|0|1|NBA
1699|201415|2|2014-12-18|GSW|OKC|2014|12|4|Home|25|10|15|1|0|Away|26|12|14|1|0|NBA
4349|201617|2|2016-12-17|MIN|HOU|2016|12|6|Home|26|13|13|3|0|Away|28|12|16|0|1|NBA
5429|201718|2|2017-11-10|POR|BRK|2017|11|5|Home|12|8|4|2|0|Away|12|5|7|2|0|NBA
9551|202021|2|2021-03-04|NYK|DET|2021|3|4|Home|37|18|19|1|0|Away|36|16|20|0|1|NBA
7706|201819|2|2019-03-30|HOU|SAC|2019|3|6|Home|77|39|38|1|0|Away|76|38|38|1|0|NBA
5118|201617|2|2017-04-05|SAS|LAL|2017|4|3|Home|78|40|38|0|1|Away|78|38|40|2|0|NBA
6720|201819|2|2018-11-07|ATL|NYK|2018|11|3|Home|11|5|6|0|1|Away|12|6|6|1|0|NBA
3598|201516|2|2016-03-11|MEM|NOP|2016|3|5|Home|65|34|31|1|0|Away|64|32|32|1|0|NBA
6437|201718|2|2018-04-06|DET|DAL|2018|4|5|Home|79|40|39|1|0|Away|80|40|40|1|0|NBA
7823|201819|4|2019-04-20|UTA|HOU|2019|4|6|Home|85|42|43|2|0|Away|85|43|42|2|0|NBA
1202|201314|2|2014-04-13|POR|GSW|2014|4|7|Home|81|40|41|1|0|Away|80|40|40|1|0|NBA
8967|201920|4|2020-08-23|UTA|DEN|2020|8|7|Home|76|37|39|1|0|Away|77|39|38|1|0|NBA
2413|201415|2|2015-03-29|IND|DAL|2015|3|7|Home|73|37|36|2|0|Away|74|37|37|1|0|NBA
1996|201415|2|2015-01-27|LAL|WAS|2015|1|2|Home|46|23|23|1|0|Away|46|24|22|1|0|NBA
2440|201415|2|2015-04-01|UTA|DEN|2015|4|3|Home|75|38|37|1|0|Away|75|37|38|3|0|NBA
4885|201617|2|2017-03-06|LAC|BOS|2017|3|1|Home|63|30|33|1|0|Away|64|30|34|0|1|NBA
6199|201718|2|2018-03-04|LAC|BRK|2018|3|7|Home|62|31|31|1|0|Away|64|33|31|2|0|NBA
7157|201819|2|2019-01-06|TOR|IND|2019|1|7|Home|42|20|22|0|1|Away|39|19|20|1|0|NBA
1969|201415|2|2015-01-23|PHO|HOU|2015|1|5|Home|45|21|24|1|0|Away|44|22|22|1|0|NBA
5767|201718|2|2017-12-27|MIN|DEN|2017|12|3|Home|35|18|17|1|0|Away|35|15|20|0|1|NBA
1428|201415|2|2014-11-12|ATL|UTA|2014|11|3|Home|7|3|4|1|0|Away|9|4|5|1|0|NBA
9394|202021|2|2021-02-11|HOU|MIA|2021|2|4|Home|25|11|14|1|0|Away|25|14|11|1|0|NBA
10673|202122|2|2021-12-25|MIL|BOS|2021|12|6|Home|35|17|18|1|0|Away|33|15|18|2|0|NBA
9060|202021|2|2020-12-27|SAC|PHO|2020|12|7|Home|3|2|1|0|1|Away|3|1|2|0|1|NBA
6527|201718|4|2018-04-27|UTA|OKC|2018|4|5|Home|88|44|44|1|0|Away|88|44|44|1|0|NBA
9006|201920|4|2020-09-15|LAC|DEN|2020|9|2|Home|85|43|42|1|0|Away|87|44|43|1|0|NBA
1239|201314|4|2014-04-21|LAC|GSW|2014|4|1|Home|84|43|41|1|0|Away|84|41|43|1|0|NBA
5622|201718|2|2017-12-08|CHO|CHI|2017|12|5|Home|24|13|11|1|0|Away|24|10|14|1|0|NBA
92|201314|2|2013-11-09|SAC|POR|2013|11|6|Home|6|4|2|0|1|Away|6|3|3|0|1|NBA
5721|201718|2|2017-12-21|CLE|CHI|2017|12|4|Home|33|18|15|1|0|Away|31|15|16|0|1|NBA
549|201314|2|2014-01-11|TOR|BRK|2014|1|6|Home|35|16|19|2|0|Away|37|19|18|0|1|NBA
1801|201415|2|2015-01-01|CHI|DEN|2015|1|4|Home|33|15|18|1|0|Away|33|17|16|1|0|NBA
436|201314|2|2013-12-28|BOS|CLE|2013|12|6|Home|30|16|14|3|0|Away|29|14|15|1|0|NBA
10844|202122|2|2022-01-17|LAL|UTA|2022|1|1|Home|44|26|18|1|0|Away|44|22|22|0|1|NBA
742|201314|2|2014-02-07|NOP|MIN|2014|2|5|Home|49|25|24|1|0|Away|50|23|27|1|0|NBA
5465|201718|2|2017-11-15|MIN|SAS|2017|11|3|Home|14|6|8|1|0|Away|15|8|7|0|1|NBA
1653|201415|2|2014-12-12|NOP|CLE|2014|12|5|Home|22|9|13|1|0|Away|22|11|11|0|1|NBA
472|201314|2|2014-01-02|CHI|BOS|2014|1|4|Home|31|15|16|1|0|Away|32|17|15|1|0|NBA
6388|201718|2|2018-03-30|LAL|MIL|2018|3|5|Home|75|36|39|1|0|Away|76|38|38|0|1|NBA
4105|201617|2|2016-11-16|BOS|DAL|2016|11|3|Home|11|5|6|1|0|Away|10|3|7|1|0|NBA
7576|201819|2|2019-03-12|DEN|MIN|2019|3|2|Home|66|34|32|3|0|Away|68|33|35|1|0|NBA
11145|202122|2|2022-03-05|CHO|SAS|2022|3|6|Home|65|31|34|2|0|Away|64|30|34|1|0|NBA
29|201314|2|2013-11-01|ORL|NOP|2013|11|5|Home|3|1|2|1|0|Away|2|1|1|1|0|NBA
9029|202021|2|2020-12-23|IND|NYK|2020|12|3|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
4196|201617|2|2016-11-27|PHI|CLE|2016|11|7|Home|17|12|5|1|0|Away|15|10|5|1|0|NBA
418|201314|2|2013-12-25|GSW|LAC|2013|12|3|Home|30|14|16|1|0|Away|30|14|16|2|0|NBA
10470|202122|2|2021-11-24|ORL|CHO|2021|11|3|Home|19|8|11|1|0|Away|20|8|12|1|0|NBA
7887|201920|2|2019-10-23|ORL|CLE|2019|10|3|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
7882|201920|2|2019-10-23|BRK|MIN|2019|10|3|Home|1|1|0|-1|-1|Away|1|0|1|-1|-1|NBA
6653|201819|2|2018-10-28|OKC|PHO|2018|10|7|Home|5|3|2|2|0|Away|6|2|4|0|1|NBA
6153|201718|2|2018-02-26|BRK|CHI|2018|2|1|Home|61|33|28|3|0|Away|60|30|30|1|0|NBA
7774|201819|2|2019-04-07|SAC|NOP|2019|4|7|Home|81|41|40|1|0|Away|81|40|41|1|0|NBA
1284|201314|4|2014-05-06|SAS|POR|2014|5|2|Home|90|46|44|1|0|Away|89|44|45|3|0|NBA
2175|201415|2|2015-02-27|CHI|MIN|2015|2|5|Home|59|30|29|1|0|Away|57|29|28|1|0|NBA
10777|202122|2|2022-01-08|LAC|MEM|2022|1|6|Home|40|24|16|1|0|Away|41|22|19|1|0|NBA
8872|201920|2|2020-08-03|OKC|DEN|2020|8|1|Home|66|35|31|1|0|Away|67|34|33|1|0|NBA
2323|201415|2|2015-03-18|CHI|IND|2015|3|3|Home|69|35|34|2|0|Away|67|34|33|1|0|NBA
526|201314|2|2014-01-08|SAS|DAL|2014|1|3|Home|36|19|17|0|1|Away|36|18|18|0|1|NBA
3016|201516|2|2015-12-18|BOS|ATL|2015|12|5|Home|27|14|13|1|0|Away|28|15|13|1|0|NBA
4817|201617|2|2017-02-25|NYK|PHI|2017|2|6|Home|59|30|29|1|0|Away|58|30|28|0|1|NBA
4515|201617|2|2017-01-09|NYK|NOP|2017|1|1|Home|38|19|19|1|0|Away|39|21|18|1|0|NBA
7689|201819|2|2019-03-28|DET|ORL|2019|3|4|Home|75|37|38|1|0|Away|76|39|37|1|0|NBA
5825|201718|2|2018-01-05|DEN|UTA|2018|1|5|Home|38|18|20|1|0|Away|39|20|19|1|0|NBA
7544|201819|2|2019-03-08|CHI|DET|2019|3|5|Home|67|34|33|1|0|Away|64|33|31|1|0|NBA
107|201314|2|2013-11-12|DAL|WAS|2013|11|2|Home|8|4|4|2|0|Away|7|2|5|1|0|NBA
2305|201415|2|2015-03-15|PHO|NYK|2015|3|7|Home|68|34|34|1|0|Away|66|31|35|0|1|NBA
7828|201819|4|2019-04-22|DET|MIL|2019|4|1|Home|86|43|43|1|0|Away|86|43|43|1|0|NBA
3241|201516|2|2016-01-17|LAL|HOU|2016|1|7|Home|43|18|25|0|1|Away|42|23|19|1|0|NBA
